-1.47537842, -48.45399939
-1.47530041, -48.45404411
-1.47522149, -48.45408711
-1.47514091, -48.45412699
-1.47506032, -48.45416687
-1.47497974, -48.45420675
-1.47489799, -48.45424414
-1.47481578, -48.45428055
-1.47473350, -48.45431679
-1.47464996, -48.45435004
-1.47456643, -48.45438330
-1.47448289, -48.45441655
-1.47439865, -48.45444786
-1.47431314, -48.45447564
-1.47422763, -48.45450342
-1.47414212, -48.45453120
-1.47405632, -48.45455801
-1.47396948, -48.45458128
-1.47388264, -48.45460455
-1.47379505, -48.45461584
-1.47370927, -48.45459156
-1.47363060, -48.45454981
-1.47356186, -48.45449185
-1.47350009, -48.45442650
-1.47344846, -48.45435302
-1.47341362, -48.45427053
-1.47339078, -48.45418411
-1.47337880, -48.45409497
-1.47336828, -48.45400571
-1.47336431, -48.45391586
-1.47336035, -48.45382601
-1.47335638, -48.45373616
-1.47335242, -48.45364631
-1.47334845, -48.45355646
-1.47334448, -48.45346661
-1.47334300, -48.45337671
-1.47334300, -48.45328677
-1.47334300, -48.45319683
-1.47334300, -48.45310690
-1.47334300, -48.45301696
-1.47334230, -48.45292705
-1.47333597, -48.45283734
-1.47332394, -48.45274852
-1.47330228, -48.45266124
-1.47328062, -48.45257395
-1.47325690, -48.45248727
-1.47322785, -48.45240216
-1.47319879, -48.45231705
-1.47316974, -48.45223193
-1.47314069, -48.45214682
-1.47311138, -48.45206180
-1.47308167, -48.45197692
-1.47305196, -48.45189203
-1.47301865, -48.45180869
-1.47297795, -48.45172849
-1.47293725, -48.45164830
-1.47289650, -48.45156813
-1.47285135, -48.45149036
-1.47280620, -48.45141258
-1.47275828, -48.45133651
-1.47270955, -48.45126093
-1.47265703, -48.45118821
-1.47259758, -48.45112075
-1.47253812, -48.45105329
-1.47247144, -48.45099329
-1.47240208, -48.45093607
-1.47233271, -48.45087886
-1.47226334, -48.45082164
-1.47219373, -48.45076472
-1.47212412, -48.45070780
-1.47205451, -48.45065088
-1.47198491, -48.45059396
-1.47191530, -48.45053704
-1.47184849, -48.45047711
-1.47178692, -48.45041158
-1.47172535, -48.45034604
-1.47167882, -48.45027067
-1.47164369, -48.45018790
-1.47161946, -48.45010129
-1.47159523, -48.45001468
-1.47158609, -48.44992557
-1.47158110, -48.44983577
-1.47158842, -48.44974637
-1.47159922, -48.44965709
-1.47161566, -48.44956898
-1.47164162, -48.44948288
-1.47170638, -48.44942226
-1.47177504, -48.44936420
-1.47184370, -48.44930614
-1.47191278, -48.44924859
-1.47198444, -48.44919428
-1.47205610, -48.44913997
-1.47212788, -48.44908582
-1.47220409, -48.44903810
-1.47228029, -48.44899038
-1.47235994, -48.44895061
-1.47244686, -48.44892762
-1.47253311, -48.44890224
-1.47261931, -48.44887667
-1.47270551, -48.44885111
-1.47279171, -48.44882554
-1.47287679, -48.44879668
-1.47295907, -48.44876179
-1.47302663, -48.44870244
-1.47308419, -48.44863452
-1.47313171, -48.44855821
-1.47313558, -48.44847712
-1.47310033, -48.44839439
-1.47306508, -48.44831165
-1.47302981, -48.44822893
-1.47299413, -48.44814637
-1.47295846, -48.44806382
-1.47291764, -48.44798380
-1.47287406, -48.44790513
-1.47279076, -48.44790992
-1.47270181, -48.44792275
-1.47261251, -48.44793320
-1.47252322, -48.44794365
-1.47243392, -48.44795410
-1.47234444, -48.44796275
-1.47225481, -48.44796982
-1.47216519, -48.44797688
-1.47207540, -48.44798138
-1.47198558, -48.44798540
-1.47189576, -48.44798941
-1.47180595, -48.44799343
-1.47171614, -48.44799643
-1.47162638, -48.44799128
-1.47153662, -48.44798613
-1.47144683, -48.44798167
-1.47135698, -48.44797828
-1.47126714, -48.44797489
-1.47117783, -48.44796633
-1.47108920, -48.44795124
-1.47100057, -48.44793614
-1.47091194, -48.44792105
-1.47082331, -48.44790595
-1.47073486, -48.44788989
-1.47064690, -48.44787126
-1.47055894, -48.44785264
-1.47047183, -48.44783079
-1.47038614, -48.44780360
-1.47030044, -48.44777640
-1.47021524, -48.44774782
-1.47013517, -48.44771303
-1.47018120, -48.44763577
-1.47022483, -48.44755715
-1.47026077, -48.44747488
-1.47028723, -48.44738915
-1.47030500, -48.44730131
-1.47030500, -48.44721137
-1.47028308, -48.44712444
-1.47025103, -48.44704045
-1.47021824, -48.44695671
-1.47018285, -48.44687411
-1.47014325, -48.44679337
-1.47010364, -48.44671263
-1.47006496, -48.44663149
-1.47003271, -48.44654754
-1.47000046, -48.44646359
-1.46996820, -48.44637964
-1.46993595, -48.44629569
-1.46985697, -48.44631785
-1.46977328, -48.44635072
-1.46971035, -48.44640958
-1.46970455, -48.44649056
-1.46973148, -48.44657637
-1.46976894, -48.44665675
-1.46982310, -48.44672854
-1.46990669, -48.44672601
-1.46999531, -48.44671079
-1.47007304, -48.44671708
-1.47011342, -48.44679743
-1.47015434, -48.44687752
-1.47018989, -48.44695993
-1.47022047, -48.44704451
-1.47024960, -48.44712957
-1.47027347, -48.44721603
-1.47028192, -48.44730502
-1.47025932, -48.44739207
-1.47022829, -48.44747643
-1.47019132, -48.44755797
-1.47014297, -48.44763379
-1.47009800, -48.44771167
-1.47003401, -48.44777342
-1.46996458, -48.44783055
-1.46989514, -48.44788768
-1.46982570, -48.44794481
-1.46975319, -48.44799683
-1.46967018, -48.44803137
-1.46958570, -48.44806110
-1.46949757, -48.44807889
-1.46940944, -48.44809667
-1.46932046, -48.44810919
-1.46923120, -48.44812001
-1.46914193, -48.44813065
-1.46905264, -48.44814114
-1.46896334, -48.44815163
-1.46887405, -48.44816212
-1.46878476, -48.44817261
-1.46869546, -48.44818310
-1.46860617, -48.44819359
-1.46851688, -48.44820408
-1.46842738, -48.44821152
-1.46833749, -48.44821304
-1.46824766, -48.44821174
-1.46815809, -48.44820482
-1.46807068, -48.44818376
-1.46798468, -48.44815911
-1.46790619, -48.44811525
-1.46784027, -48.44805469
-1.46777644, -48.44799136
-1.46772926, -48.44791536
-1.46768598, -48.44783655
-1.46764707, -48.44775547
-1.46760070, -48.44767848
-1.46754770, -48.44760639
-1.46747547, -48.44755621
-1.46739303, -48.44752680
-1.46739374, -48.44743687
-1.46739445, -48.44734693
-1.46739241, -48.44725716
-1.46738133, -48.44716791
-1.46735023, -48.44708524
-1.46729746, -48.44701346
-1.46723755, -48.44694769
-1.46721213, -48.44686142
-1.46718670, -48.44677516
-1.46715964, -48.44668939
-1.46713239, -48.44660369
-1.46710396, -48.44651837
-1.46707479, -48.44643330
-1.46704516, -48.44634840
-1.46701293, -48.44626444
-1.46698070, -48.44618048
-1.46694693, -48.44609714
-1.46691229, -48.44601415
-1.46687764, -48.44593116
-1.46684196, -48.44584861
-1.46686247, -48.44577567
-1.46692354, -48.44570966
-1.46698461, -48.44564366
-1.46704568, -48.44557766
-1.46710700, -48.44551188
-1.46716882, -48.44544659
-1.46723065, -48.44538129
-1.46729247, -48.44531599
-1.46735430, -48.44525069
-1.46741612, -48.44518540
-1.46747795, -48.44512010
-1.46753977, -48.44505480
-1.46759774, -48.44498697
-1.46758649, -48.44489774
-1.46752630, -48.44483833
-1.46745220, -48.44478739
-1.46737811, -48.44473645
-1.46730254, -48.44468790
-1.46722389, -48.44464433
-1.46714523, -48.44460076
-1.46706658, -48.44455719
-1.46699116, -48.44458767
-1.46690779, -48.44460209
-1.46681844, -48.44459216
-1.46672908, -48.44458223
-1.46663972, -48.44457230
-1.46655036, -48.44456237
-1.46646086, -48.44455429
-1.46637108, -48.44454951
-1.46628130, -48.44454474
-1.46619152, -48.44453996
-1.46610178, -48.44453746
-1.46601229, -48.44454607
-1.46592280, -48.44455467
-1.46583330, -48.44456328
-1.46574381, -48.44457188
-1.46565431, -48.44458049
-1.46556535, -48.44459345
-1.46547642, -48.44460669
-1.46538750, -48.44461993
-1.46529804, -48.44462893
-1.46520858, -48.44463791
-1.46511913, -48.44464689
-1.46502967, -48.44465587
-1.46494021, -48.44466485
-1.46485063, -48.44466988
-1.46476080, -48.44466634
-1.46467096, -48.44466280
-1.46458112, -48.44465926
-1.46449129, -48.44465572
-1.46440145, -48.44465218
-1.46431175, -48.44464659
-1.46422229, -48.44463767
-1.46413283, -48.44462875
-1.46404336, -48.44461983
-1.46395450, -48.44460626
-1.46386570, -48.44459220
-1.46377689, -48.44457815
-1.46368982, -48.44455619
-1.46360324, -48.44453195
-1.46352210, -48.44449951
-1.46345337, -48.44444805
-1.46336775, -48.44443927
-1.46328353, -48.44446127
-1.46320041, -48.44442700
-1.46311729, -48.44439273
-1.46303417, -48.44435845
-1.46295104, -48.44432418
-1.46286792, -48.44428991
-1.46278480, -48.44425564
-1.46270546, -48.44421371
-1.46262783, -48.44416835
-1.46255020, -48.44412299
-1.46247257, -48.44407762
-1.46239494, -48.44403226
-1.46231914, -48.44398405
-1.46224587, -48.44393193
-1.46217259, -48.44387982
-1.46209932, -48.44382770
-1.46202914, -48.44377168
-1.46196153, -48.44371239
-1.46189392, -48.44365310
-1.46182955, -48.44359041
-1.46176683, -48.44352597
-1.46170412, -48.44346153
-1.46164140, -48.44339709
-1.46157882, -48.44333253
-1.46152242, -48.44326249
-1.46146601, -48.44319245
-1.46140961, -48.44312242
-1.46135321, -48.44305238
-1.46129681, -48.44298234
-1.46124041, -48.44291230
-1.46118405, -48.44284223
-1.46112768, -48.44277217
-1.46107131, -48.44270210
-1.46101495, -48.44263203
-1.46095858, -48.44256197
-1.46102796, -48.44250899
-1.46110098, -48.44245652
-1.46117399, -48.44240404
-1.46124701, -48.44235156
-1.46132002, -48.44229908
-1.46139207, -48.44224529
-1.46146373, -48.44219098
-1.46153538, -48.44213666
-1.46160704, -48.44208235
-1.46167870, -48.44202803
-1.46174961, -48.44197275
-1.46181965, -48.44191636
-1.46188969, -48.44185997
-1.46195973, -48.44180358
-1.46202977, -48.44174719
-1.46209981, -48.44169080
-1.46216956, -48.44163406
-1.46223868, -48.44157655
-1.46230780, -48.44151904
-1.46237693, -48.44146153
-1.46244597, -48.44140392
-1.46243854, -48.44137713
-1.46236899, -48.44143413
-1.46229944, -48.44149112
-1.46222990, -48.44154812
-1.46216035, -48.44160512
-1.46209080, -48.44166211
-1.46202108, -48.44171890
-1.46195120, -48.44177548
-1.46188132, -48.44183207
-1.46181145, -48.44188866
-1.46174157, -48.44194525
-1.46167169, -48.44200184
-1.46160181, -48.44205843
-1.46153130, -48.44211420
-1.46145871, -48.44216726
-1.46138611, -48.44222031
-1.46131352, -48.44227337
-1.46124092, -48.44232642
-1.46116832, -48.44237948
-1.46109573, -48.44243254
-1.46102313, -48.44248559
-1.46095195, -48.44254028
-1.46088914, -48.44260463
-1.46092801, -48.44267398
-1.46098420, -48.44274419
-1.46104040, -48.44281440
-1.46109659, -48.44288460
-1.46115278, -48.44295481
-1.46120897, -48.44302501
-1.46126517, -48.44309522
-1.46132317, -48.44316392
-1.46138189, -48.44323203
-1.46144060, -48.44330014
-1.46149931, -48.44336825
-1.46155803, -48.44343635
-1.46161674, -48.44350446
-1.46167546, -48.44357257
-1.46173959, -48.44363508
-1.46180960, -48.44369151
-1.46187961, -48.44374794
-1.46194961, -48.44380437
-1.46201962, -48.44386080
-1.46208963, -48.44391723
-1.46215963, -48.44397366
-1.46223236, -48.44402623
-1.46230901, -48.44407323
-1.46238567, -48.44412023
-1.46246232, -48.44416723
-1.46253897, -48.44421422
-1.46261563, -48.44426122
-1.46269228, -48.44430822
-1.46277016, -48.44435296
-1.46285151, -48.44439124
-1.46293287, -48.44442952
-1.46301422, -48.44446781
-1.46309557, -48.44450609
-1.46317770, -48.44454253
-1.46326219, -48.44457325
-1.46330183, -48.44464812
-1.46337536, -48.44468845
-1.46345333, -48.44468031
-1.46352112, -48.44462123
-1.46360521, -48.44462526
-1.46369312, -48.44464410
-1.46378079, -48.44466402
-1.46386838, -48.44468432
-1.46395632, -48.44470261
-1.46404550, -48.44471408
-1.46413467, -48.44472555
-1.46422384, -48.44473702
-1.46431342, -48.44474434
-1.46440313, -48.44475020
-1.46449285, -48.44475606
-1.46458256, -48.44476193
-1.46467239, -48.44476554
-1.46476224, -48.44476865
-1.46485200, -48.44476877
-1.46494145, -48.44475970
-1.46503089, -48.44475062
-1.46512034, -48.44474155
-1.46520979, -48.44473248
-1.46529924, -48.44472341
-1.46538869, -48.44471434
-1.46547792, -48.44470334
-1.46556714, -48.44469227
-1.46565636, -48.44468120
-1.46574592, -48.44467332
-1.46583551, -48.44466582
-1.46592511, -48.44465833
-1.46601492, -48.44465600
-1.46610482, -48.44465600
-1.46619473, -48.44465600
-1.46628464, -48.44465610
-1.46637448, -48.44465943
-1.46646433, -48.44466275
-1.46655367, -48.44467175
-1.46664272, -48.44468415
-1.46673177, -48.44469655
-1.46682054, -48.44471014
-1.46690600, -48.44473810
-1.46699145, -48.44476605
-1.46707690, -48.44479401
-1.46716318, -48.44481928
-1.46724953, -48.44484435
-1.46733587, -48.44486941
-1.46742128, -48.44489721
-1.46750221, -48.44493344
-1.46752820, -48.44501502
-1.46747677, -48.44508528
-1.46741513, -48.44515074
-1.46735348, -48.44521621
-1.46729183, -48.44528167
-1.46723019, -48.44534714
-1.46716869, -48.44541274
-1.46710753, -48.44547866
-1.46704637, -48.44554459
-1.46698521, -48.44561051
-1.46692406, -48.44567643
-1.46686290, -48.44574236
-1.46680214, -48.44580835
-1.46683542, -48.44589190
-1.46686870, -48.44597545
-1.46690199, -48.44605900
-1.46693527, -48.44614254
-1.46696855, -48.44622609
-1.46700100, -48.44630994
-1.46702954, -48.44639523
-1.46705808, -48.44648051
-1.46708662, -48.44656580
-1.46711516, -48.44665108
-1.46714370, -48.44673637
-1.46717200, -48.44682173
-1.46719922, -48.44690744
-1.46723440, -48.44698802
-1.46729763, -48.44705114
-1.46734449, -48.44712790
-1.46735937, -48.44721622
-1.46736787, -48.44730553
-1.46736750, -48.44739546
-1.46736712, -48.44748540
-1.46739363, -48.44755497
-1.46747699, -48.44758620
-1.46754596, -48.44764308
-1.46760010, -48.44771458
-1.46763887, -48.44779572
-1.46767753, -48.44787691
-1.46772289, -48.44795456
-1.46778063, -48.44802278
-1.46784340, -48.44808717
-1.46791157, -48.44814544
-1.46799158, -48.44818620
-1.46807855, -48.44820903
-1.46816604, -48.44822894
-1.46825548, -48.44823806
-1.46834509, -48.44824115
-1.46843491, -48.44823709
-1.46852440, -48.44822847
-1.46861388, -48.44821973
-1.46870336, -48.44821099
-1.46879264, -48.44820042
-1.46888180, -48.44818888
-1.46897097, -48.44817735
-1.46906013, -48.44816582
-1.46914929, -48.44815428
-1.46923846, -48.44814275
-1.46932728, -48.44812885
-1.46941604, -48.44811453
-1.46950480, -48.44810020
-1.46959356, -48.44808588
-1.46967751, -48.44805404
-1.46976116, -48.44802106
-1.46983386, -48.44796899
-1.46990457, -48.44791345
-1.46997529, -48.44785790
-1.47004411, -48.44780017
-1.47010949, -48.44773843
-1.47019326, -48.44776778
-1.47027759, -48.44779894
-1.47036272, -48.44782788
-1.47044784, -48.44785681
-1.47053342, -48.44788411
-1.47062131, -48.44790306
-1.47070939, -48.44792103
-1.47079799, -48.44793631
-1.47088659, -48.44795158
-1.47097507, -48.44796754
-1.47106355, -48.44798352
-1.47115202, -48.44799949
-1.47124146, -48.44800689
-1.47133128, -48.44801093
-1.47142110, -48.44801496
-1.47151094, -48.44801842
-1.47160078, -48.44802188
-1.47169062, -48.44802533
-1.47178045, -48.44802309
-1.47187029, -48.44801949
-1.47196012, -48.44801588
-1.47204991, -48.44801144
-1.47213966, -48.44800609
-1.47222941, -48.44800074
-1.47231916, -48.44799539
-1.47240875, -48.44798825
-1.47249807, -48.44797802
-1.47258740, -48.44796779
-1.47267672, -48.44795756
-1.47276604, -48.44794733
-1.47285537, -48.44793710
-1.47290139, -48.44800751
-1.47294217, -48.44808766
-1.47298253, -48.44816801
-1.47301744, -48.44825089
-1.47305235, -48.44833377
-1.47308726, -48.44841665
-1.47312217, -48.44849953
-1.47309116, -48.44857969
-1.47303942, -48.44865169
-1.47297362, -48.44871298
-1.47290371, -48.44876704
-1.47281740, -48.44879219
-1.47273108, -48.44881735
-1.47264476, -48.44884251
-1.47255844, -48.44886767
-1.47247213, -48.44889282
-1.47238581, -48.44891798
-1.47230336, -48.44895268
-1.47222581, -48.44899788
-1.47215207, -48.44904934
-1.47207833, -48.44910080
-1.47200460, -48.44915226
-1.47193086, -48.44920372
-1.47186152, -48.44926088
-1.47179302, -48.44931913
-1.47172452, -48.44937738
-1.47165730, -48.44943693
-1.47160794, -48.44951012
-1.47158268, -48.44959644
-1.47157060, -48.44968539
-1.47156076, -48.44977478
-1.47155936, -48.44986446
-1.47156318, -48.44995432
-1.47157595, -48.45004293
-1.47159680, -48.45013041
-1.47162275, -48.45021616
-1.47165958, -48.45029820
-1.47170823, -48.45037266
-1.47176748, -48.45044030
-1.47182960, -48.45050494
-1.47189971, -48.45056125
-1.47196957, -48.45061786
-1.47203912, -48.45067485
-1.47210868, -48.45073183
-1.47217824, -48.45078881
-1.47224780, -48.45084580
-1.47231710, -48.45090309
-1.47238618, -48.45096065
-1.47245526, -48.45101822
-1.47252055, -48.45107967
-1.47258008, -48.45114708
-1.47263960, -48.45121448
-1.47269084, -48.45128826
-1.47274072, -48.45136308
-1.47279061, -48.45143791
-1.47283396, -48.45151667
-1.47287685, -48.45159572
-1.47292138, -48.45167384
-1.47296103, -48.45175440
-1.47299646, -48.45183706
-1.47303052, -48.45192023
-1.47305772, -48.45200595
-1.47308492, -48.45209168
-1.47311212, -48.45217740
-1.47314154, -48.45226235
-1.47317297, -48.45234661
-1.47320441, -48.45243087
-1.47323232, -48.45251630
-1.47325719, -48.45260272
-1.47328205, -48.45268915
-1.47330290, -48.45277633
-1.47331088, -48.45286591
-1.47331464, -48.45295571
-1.47331570, -48.45304564
-1.47331675, -48.45313557
-1.47331781, -48.45322550
-1.47331887, -48.45331543
-1.47331992, -48.45340536
-1.47332098, -48.45349529
-1.47332503, -48.45358513
-1.47332914, -48.45367498
-1.47333325, -48.45376482
-1.47333735, -48.45385466
-1.47334146, -48.45394450
-1.47334890, -48.45403403
-1.47336172, -48.45412305
-1.47337454, -48.45421207
-1.47339673, -48.45429882
-1.47343234, -48.45438068
-1.47348600, -48.45445265
-1.47354811, -48.45451730
-1.47361799, -48.45457375
-1.47369671, -48.45461719
-1.47378324, -48.45464120
-1.47387231, -48.45463452
-1.47395847, -48.45460881
-1.47404462, -48.45458310
-1.47413146, -48.45455983
-1.47421838, -48.45453686
-1.47430286, -48.45450607
-1.47438733, -48.45447529
-1.47447162, -48.45444399
-1.47455554, -48.45441172
-1.47463946, -48.45437944
-1.47472317, -48.45434669
-1.47480483, -48.45430906
-1.47488649, -48.45427143
-1.47496815, -48.45423379
-1.47504980, -48.45419616
-1.47513010, -48.45415572
-1.47521017, -48.45411483
-1.47529025, -48.45407394
-1.47537033, -48.45403305
-1.47545015, -48.45399167
-1.47552868, -48.45394789
-1.47560722, -48.45390411
-1.47568575, -48.45386032
-1.47576404, -48.45381612
-1.47582248, -48.45385564
-1.47587274, -48.45393021
-1.47592219, -48.45400531
-1.47596950, -48.45408179
-1.47601800, -48.45415750
-1.47606890, -48.45423161
-1.47612219, -48.45430404
-1.47617549, -48.45437648
-1.47622878, -48.45444891
-1.47628291, -48.45452072
-1.47633702, -48.45459254
-1.47638986, -48.45466531
-1.47644270, -48.45473807
-1.47649072, -48.45481408
-1.47653482, -48.45489235
-1.47657527, -48.45497267
-1.47661252, -48.45505451
-1.47664889, -48.45513676
-1.47668526, -48.45521901
-1.47672969, -48.45529710
-1.47677563, -48.45537440
-1.47682206, -48.45545141
-1.47686886, -48.45552821
-1.47679189, -48.45554670
-1.47670290, -48.45555954
-1.47661391, -48.45557238
-1.47652493, -48.45558522
-1.47643585, -48.45559738
-1.47634663, -48.45560848
-1.47625741, -48.45561959
-1.47616819, -48.45563070
-1.47607897, -48.45564180
-1.47598976, -48.45565291
-1.47590054, -48.45566402
-1.47581132, -48.45567512
-1.47572209, -48.45568613
-1.47563281, -48.45569673
-1.47554353, -48.45570733
-1.47545425, -48.45571794
-1.47536497, -48.45572854
-1.47527569, -48.45573914
-1.47518641, -48.45574974
-1.47509713, -48.45576035
-1.47500785, -48.45577095
-1.47491852, -48.45578114
-1.47482919, -48.45579128
-1.47473986, -48.45580143
-1.47465045, -48.45581089
-1.47456092, -48.45581908
-1.47447139, -48.45582727
-1.47438185, -48.45583546
-1.47429232, -48.45584365
-1.47420279, -48.45585184
-1.47411325, -48.45586002
-1.47402374, -48.45586839
-1.47393432, -48.45587779
-1.47384491, -48.45588719
-1.47375549, -48.45589659
-1.47366608, -48.45590598
-1.47357666, -48.45591538
-1.47348725, -48.45592478
-1.47339783, -48.45593418
-1.47330829, -48.45594225
-1.47321874, -48.45595020
-1.47312918, -48.45595815
-1.47303963, -48.45596611
-1.47295007, -48.45597406
-1.47286052, -48.45598201
-1.47278689, -48.45600927
-1.47276207, -48.45609571
-1.47273724, -48.45618215
-1.47271241, -48.45626859
-1.47268759, -48.45635503
-1.47266276, -48.45644147
-1.47263794, -48.45652791
-1.47261311, -48.45661435
-1.47258829, -48.45670079
-1.47256346, -48.45678723
-1.47253864, -48.45687367
-1.47251381, -48.45696011
-1.47248898, -48.45704655
-1.47246416, -48.45713299
-1.47243933, -48.45721943
-1.47241401, -48.45730573
-1.47238856, -48.45739198
-1.47236310, -48.45747824
-1.47233765, -48.45756450
-1.47231219, -48.45765075
-1.47228674, -48.45773701
-1.47226129, -48.45782327
-1.47223583, -48.45790952
-1.47221496, -48.45799687
-1.47219874, -48.45808533
-1.47218252, -48.45817380
-1.47219679, -48.45826113
-1.47221951, -48.45834814
-1.47228029, -48.45841410
-1.47235067, -48.45846740
-1.47243236, -48.45850497
-1.47251916, -48.45852641
-1.47260757, -48.45854275
-1.47269621, -48.45855773
-1.47278497, -48.45857207
-1.47287372, -48.45858641
-1.47296248, -48.45860075
-1.47305185, -48.45861052
-1.47314124, -48.45862021
-1.47323062, -48.45862990
-1.47332000, -48.45863959
-1.47340939, -48.45864928
-1.473416, -48.458650
